UniqueCount	AmbigCount
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	935
0	3
0	0
0	7454
0	0
0	38
0	0
0	18
0	18
0	9
0	4
0	17
0	1
0	2
0	2
0	2
0	6
0	32
0	32
0	14
0	11
0	8
0	9
0	1
0	8
0	0
0	0
0	0
0	0
2	2044
0	2047
6	1255
1	0
0	74
0	125
0	762
6	732
4	210
0	151
0	87
1	16
2	0
0	0
0	0
1	0
0	0
3	28
1	1
0	0
0	85
3833	1085
2	760
0	608
1049	208
0	174
6	79
0	0
0	0
0	12976
0	0
0	0
0	0
1	1169
5	1142
0	943
0	718
2	91
0	174
1	163
0	122
2	30
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	897
1	8347
0	0
0	0
0	0
0	22926
0	0
0	0
0	0
1	76
0	0
0	0
0	2001
0	3
10	223
0	97
0	207
2	121
0	0
0	0
0	0
2	272
0	0
0	0
0	0
0	3016
0	11146
4	9769
1	6181
2	9496
2	6946
156	117
2	117
0	0
0	0
0	294
0	293
0	281
0	282
0	281
1	496
0	509
0	493
0	320
0	475
0	470
0	287
0	31
0	38
6	42
0	29
0	40
0	0
0	0
0	0
0	151
2	106
648	220
0	193
3	196
4	14
4	0
231	1338
0	1338
1	1133
0	1036
0	1107
0	794
0	395
0	12
0	14
0	10
0	10
1	5
0	13
0	665
0	148
27	664
2	64
0	109
117	240
0	236
0	2
0	738
0	0
0	0
0	0
2	0
0	0
4	4
0	1
0	2
0	4
0	0
0	0
0	24
0	509
0	1482
0	0
2	88
0	2
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	185
0	0
0	38
0	205
0	205
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	528
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2740
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	472
0	0
0	0
0	0
0	0
0	0
0	0
5	5
0	0
0	1269
0	0
0	0
0	4
0	0
0	0
0	0
0	1
0	1
0	16
0	10
41	2947
0	2948
1	618
0	711
3	361
0	4
0	0
0	0
0	0
0	40
0	40
0	7
0	7
0	0
0	0
0	0
4	0
437	48
0	48
0	0
0	0
2	42
6	42
1	5
13	40
0	40
0	31
0	1
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	6
0	1
0	0
0	0
0	1575
1	11
0	273
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	79
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
457	436
0	370
0	160
0	0
0	1636
0	0
0	0
11	0
0	0
4	933
475	1097
0	267
0	998
0	597
0	580
1	581
175	42
0	42
0	0
0	0
0	30
0	107
0	107
0	105
0	63
7	106
0	15
0	49
1	14
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	2
0	0
0	1301
0	20245
0	3004
0	4155
0	57343
0	67215
0	42030
0	51837
0	3210
0	449
0	338
178	3205
4	506
2	509
0	0
0	0
0	0
0	318
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	426
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	3
0	0
1	20
1	0
0	0
0	0
1	4
0	0
0	0
1	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	215
0	2
0	104
0	0
1	37
0	0
0	0
0	0
0	0
0	0
0	0
0	5264
0	0
0	658
0	0
0	0
0	0
0	145
0	0
0	3073
0	3073
0	1274
0	69
2	77
3	501
0	458
4	434
2	87
2	35
8	359
1	207
0	23
0	3
0	0
0	0
8	4281
1	3181
1	255
0	4344
0	4344
5	4150
0	21
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	455
0	0
0	0
0	0
0	1
0	0
0	0
0	19
0	0
0	0
28	914
0	0
0	0
0	5
0	0
0	0
1	14
0	0
0	0
0	0
11	76
0	723
0	69
0	0
0	0
0	0
0	0
0	0
0	54
0	0
330	135
2	182
0	3
0	123
0	0
0	25
0	2
0	2
0	0
0	21
1	34
0	191
0	189
0	32
2	37
0	184
0	123
0	22
0	109
108	39
0	36
0	21
1	3
0	0
0	371
0	396
0	55
0	56
0	87
0	62
0	48
546	80
0	16
0	446
0	16
0	10
0	19
0	4
0	10
0	3
0	0
0	574
0	87
0	14
0	14
0	42
0	585
0	589
0	586
0	6
0	2
0	5
2	70
0	78
0	584
0	18
0	1
28	201
0	283
0	16
0	28
0	31
0	4
0	0
0	0
0	106
0	0
0	0
6	88
0	0
0	0
0	529
0	1
0	0
37	0
130	13
0	0
39	1389
17	1162
0	1
1062	1147
0	33
0	555
4	858
0	735
0	139
0	836
0	49
0	0
631	296
0	19
0	13
2	20
9	286
9	9
12	40
8	9
3	8
4	1
0	1
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	121
0	73
0	35
1	125
4	70
0	32
1	70
0	0
0	0
0	3
3	0
1	7971
0	7987
8	927
0	755
0	740
0	369
0	273
0	180
0	0
30	1389
5461	1843
1	383
0	462
0	2
0	194
0	254
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1495	1232
10	1232
0	0
3	19
583	4538
0	2147
36	4510
0	290
0	494
1	1253
0	91
1	1662
0	593
0	306
2	34
0	0
2874	446
62	439
0	75
0	19
2	11
0	60
0	119
0	179
0	168
0	190
0	259
7	240
9	36
0	230
0	6
1	25
0	17
0	0
1	1428
0	1442
0	764
0	761
2	178
0	119
0	36
17	37
0	1
0	0
0	2
0	0
0	2
12	210
85	695
11	659
0	672
2	634
2	105
0	162
5	45
178	82
0	62
1	0
0	5
0	694
1	683
4	59
3	26
0	147
0	0
0	36
0	31
0	16
3	6
0	47
0	4
5	89
0	85
0	28
0	16
0	24
5	10
3	488
1	483
0	483
1	488
1	117
3	66
0	9
0	14
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1029
0	0
0	1935
12	2134
0	1210
25	834
4	447
0	1630
1674	704
3	94
31	411
1	512
0	448
0	151
0	106
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3542
2	3542
4	1132
0	186
4	229
0	278
0	251
0	123
0	0
0	2
0	4
0	2949
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
378	808
1	20
5	661
0	695
0	781
0	618
0	243
0	647
0	426
0	427
0	426
0	79
0	0
0	0
0	0
4506	67
1	67
6	912
17	989
2	649
0	566
2	956
2	213
3	599
0	949
0	955
1	332
0	264
0	46
0	53
0	39
0	2
0	231
0	176
0	36
31	40
0	4
0	0
0	0
0	0
0	146
0	145
0	136
0	140
3	137
47	213
0	214
0	151
5	27
0	0
0	17
21	22
0	20
0	22
1	151
0	227
0	32
0	132
3	63
4	799
1	756
1	22
24	40
0	526
0	752
0	254
0	0
1	39
0	0
0	0
0	0
0	0
190	1183
27	1109
0	1174
53	1091
0	452
3	868
0	609
1	3
379	5795
12	5795
1	254
0	670
0	781
112	388
4	359
1	40
0	19
0	46
3	57
2	16
1	19
1	33
0	16
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	9
1	9
0	5
0	9
0	5
0	1
0	11
0	11
0	0
0	1133
0	0
0	0
12	1209
0	50
0	486
0	1021
21	0
0	0
0	7
0	0
0	3
49	3
0	0
0	97
0	1776
133	7367
3	6115
5	7130
10	7355
0	5013
0	6502
43	659
0	66
0	592
0	510
1	42
0	0
0	0
0	0
3	872
0	872
0	601
0	266
49	1413
0	0
2222	3551
5	1667
4	383
0	614
1	0
1	350
305	6
9	0
1	1
0	1
0	0
0	0
0	0
0	0
3	4371
0	4338
1	50
0	990
0	3497
0	3396
0	3336
0	3652
0	3565
0	275
0	111
0	37
0	329
0	281
0	513
4	47
6	260
0	360
0	0
0	3
0	4
0	1
0	0
1	0
0	0
0	21
0	21
0	0
4	688
1	17
1	55
51	54
0	16
0	0
0	43
0	17
0	157
6	43
0	157
0	0
0	0
0	0
0	0
0	0
0	0
28	15
0	12
0	7
0	3
0	0
0	0
1	6
0	0
0	0
0	6
0	1
0	0
0	0
0	0
0	0
1	0
1	137
0	137
1	13
0	0
1	0
0	0
0	0
0	0
0	0
0	1584
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	618
0	318
6	383
2	82
0	285
0	460
3	224
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2030
2	2029
11	204
0	294
0	32
0	227
3	228
0	92
0	0
3	0
567	0
0	4
0	4
0	3
0	4680
0	0
0	98
0	108
0	68
0	25
483	415
0	2
0	151
0	95
0	1
8	0
0	0
0	0
1	0
0	0
3	0
51	858
0	759
0	348
1	295
0	115
0	92
0	71
0	59
1	506
1	1722
0	0
0	0
0	0
1	104
0	2912
3	538
0	604
0	2928
0	2002
0	1889
0	412
2	930
3	236
0	0
0	0
0	0
0	14
1	1
0	1
1	221
0	202
0	178
0	193
0	153
0	170
0	168
0	59
0	61
0	54
0	68
0	52
0	62
0	94
0	86
3	369
0	366
0	319
0	230
0	107
0	46
0	16
4	407
11	12
8	409
0	16
8	9
3	342
0	342
0	37
0	19
2	81
0	81
0	0
0	0
0	3
0	0
1	1
0	812
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	90
0	0
2	156
0	57
0	0
0	0
0	411
0	11
39	34
0	1
0	0
0	8
0	5
0	12
0	0
40	22
0	6
0	16
0	9
0	0
0	95
0	16
0	62
0	0
0	1
0	0
0	0
1	897
2	871
2	94
0	97
0	636
0	41
10	470
0	169
0	131
4	8
3	8048
1	449
1	0
12770	3271
198	3271
0	860
25	1017
0	1135
0	961
0	1333
18	916
0	5
0	1011
0	49
0	0
0	0
0	0
0	0
0	135
0	0
0	0
0	0
0	0
1	71
0	0
0	0
0	0
1	15049
0	0
0	0
0	0
0	0
0	0
1245	1162
0	1009
0	228
0	169
9	0
0	0
0	188
0	54
1	2
0	1263
0	0
0	0
0	0
0	0
2	17661
0	2
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	220
0	0
0	0
0	140
0	0
0	0
0	31
0	0
0	0
0	0
4	194
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	0
0	0
0	0
1	10
0	0
0	0
1	0
2	31
0	0
0	0
0	11
0	0
2	687
0	655
0	957
62	949
0	929
0	541
0	424
6	422
0	151
0	136
2	3
0	0
1	0
0	0
0	0
3	185
0	181
0	178
0	181
1	12
0	16
0	7
0	27
0	27
0	3
0	37
0	6
0	31
0	2
0	14
0	0
0	0
0	29
0	0
1	2374
0	45
0	45
0	4
0	8
0	1330
1	3186
4	0
0	1589
0	2317
0	1567
1	2303
0	311
0	1546
1	64
0	481
0	2225
3	122
0	1116
1	413
0	0
802	2032
0	1758
0	431
0	83
1	85
0	300
1	2956
5	1985
12	2124
0	305
0	435
1	724
2	113
2	362
36	284
0	458
0	205
0	0
0	0
1	2125
18	2170
0	823
0	330
0	147
0	2881
0	588
0	0
0	0
0	2974
0	121
0	117
1	80
1	55
0	67
11	111
0	66
0	32
2	31
88	1106
0	978
0	244
0	602
0	95
0	452
0	0
0	0
255	169
0	135
2	60
0	46
0	54
0	43
5	9
0	306
0	84
46	311
0	10
0	72
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
64	119
0	119
1	28
0	26
0	12
0	14
0	4
1	2
0	0
0	40
753	113
0	127
1	69
0	58
0	11
13	32
0	63
1	67
0	32
0	1723
0	3
0	1
4	2041
6	708
1	664
1	300
0	16
0	164
0	0
0	0
0	26
0	0
0	0
0	12
1712	550
7	85
1	466
1	1
0	18
0	18
0	0
0	0
2	5
0	0
0	0
0	0
2	10
0	7
0	0
0	0
0	0
0	0
0	0
519	311
0	30
0	100
0	0
3657	490
0	490
0	25
1	18
3	0
0	12
14	887
23	1802
0	1803
28	140
0	708
0	346
0	90
0	14
0	58
0	345
2	150
1	162
0	275
0	175
0	116
0	0
0	0
0	0
0	0
0	0
3704	4221
0	1873
13	495
149	2490
0	592
2	573
1	491
0	374
4	0
0	237
277	263
0	3
1	26
0	417
1868	5965
3	1800
0	1081
375	1439
9	404
0	1296
0	305
0	1173
0	1582
0	1544
0	527
0	829
0	511
0	103
1	0
0	801
27	165
0	69
2	35
0	18
0	0
0	0
0	0
268	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2547
0	472
0	2
16	51
0	2
16	26
0	2075
0	0
0	0
0	0
0	0
0	0
0	0
0	882
0	0
0	0
4	108
0	110
0	99
0	12
0	3
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
1	343
20	0
299	57
3	8
0	8
1	136
7	127
0	137
0	56
0	78
0	66
1	27
0	41
1	48
1	44
194	100
7	121
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	273
0	342
0	335
4	197
0	57
0	71
0	40
7	84
5	15
0	49
15	46
413	122
1	95
8	4
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
9	26
3845	5687
0	2481
0	4911
0	4385
3	1374
1	263
9	350
53	593
22	1210
0	1158
0	971
7	172
0	435
0	389
23	750
0	209
0	93
5	363
0	375
0	324
1	96
2	246
1	133
1	133
0	124
4	23
13	446
1	248
0	113
0	83
0	432
0	123
2	57
1	106
548	665
0	624
0	95
0	93
3	58
1	0
0	3
4	0
1	3
255	298
0	297
0	265
0	170
0	26
0	5
0	4
0	6
0	1
576	191
0	1
0	0
0	1170
0	4
0	0
0	0
0	0
0	0
0	0
9	210
0	144
0	0
0	49
0	717
0	225
0	22
0	30
0	44
0	659
1298	2029
34	331
44	39
0	1125
32	44
0	228
0	8
28	2327
0	2150
3	2254
0	2080
24	19
0	0
1052	929
3	826
2	179
0	12
0	90
0	85
0	55
3	87
12	169
1	422
0	490
1	505
0	113
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	441
3	441
0	389
0	220
0	154
0	162
0	95
0	107
0	107
0	0
0	0
2	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
151	1055
0	1007
16	534
0	95
0	24
47	164
2	136
0	1
0	36
0	0
0	0
2432	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	148
862	1091
0	885
0	289
0	0
6	8
0	0
0	160
0	1415
1	198
0	162
0	117
32	1742
0	214
0	312
0	220
0	515
0	407
0	571
0	256
0	537
0	442
0	0
0	0
0	0
0	0
3001	98
1	68
1	38
0	0
0	0
1202	64
0	64
0	0
0	1
0	0
0	0
0	5
0	5
0	0
0	13
0	0
40	948
0	625
13	626
2	57
1	37
0	170
0	169
0	61
0	72
1	9
1	3
2	2
38	72
0	62
0	63
0	55
1	9
0	17
1	3860
697	643
5	23
1	84
1	0
0	358
0	274
0	380
0	22
0	50
1	32
0	0
0	295
0	796
0	737
0	0
0	1029
0	281
0	793
0	753
0	102
0	60
0	321
0	47
0	325
0	150
0	210
0	203
1587	500
0	183
0	478
1	460
1	69
5	67
15	129
0	133
0	252
0	0
0	2
0	0
0	0
0	0
0	23106
0	132
4720	349
8	349
1	0
0	0
14	27
0	0
0	28
1	0
0	0
0	0
0	0
0	4314
0	120
0	3
1	3
0	5
1	1777
0	0
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	30
0	8
0	5
0	11
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2749
0	0
1	5392
3	2697
32	13636
8	13648
17	8578
2293	8577
65	13424
11	13434
0	0
8	0
0	0
0	168
0	955
0	949
0	953
1	16
0	98
0	92
0	0
0	0
0	11
0	346
0	1
1	1
3	1
0	2
44	32
0	210
0	2522
1	358
0	225
0	2471
0	420
1	140
7	1361
9	1152
0	336
2	302
0	177
5	64
0	2
24	5488
0	2947
0	4822
0	897
0	4761
0	4968
5	601
0	1753
4	1952
0	9
2	0
0	0
2	3
0	0
0	0
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1735
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
12	515
22	273
0	524
0	132
0	49
0	57
0	0
0	0
0	0
0	0
465	96
0	96
0	43
0	0
0	0
0	3225
0	0
0	0
0	0
0	452
1	363
1	114
0	351
0	1282
469	1330
2	299
2	399
0	418
2	1
1	1
2	360
2	360
0	81
0	37
0	0
0	0
28	5
0	5
0	11
0	471
0	211
3	50
0	466
330	152
0	152
0	0
4	883
1266	908
0	436
1	333
1	67
0	0
0	56
0	6668
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	2
1	2
5	2
0	2
66	8447
0	8450
0	2731
0	2569
0	1871
2	1174
1	191
0	276
0	892
2	478
4	63
3	272
1058	2233
44	265
4	497
0	20
0	2272
1	150
0	0
0	0
0	0
0	0
1	0
0	39
0	0
0	11
0	0
0	478
0	1
0	1
0	1
0	19
0	31
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	51
18	1242
0	1237
0	1243
0	445
7	225
1	290
0	125
0	79
9	75
10	2
0	0
2	0
1	0
0	0
9	0
1	0
3	1
2273	939
0	939
1	3266
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4562
0	0
0	458
24	458
0	404
0	110
0	141
1	48
0	0
0	0
0	0
0	10
1	0
0	0
0	0
0	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	539
0	0
0	0
0	0
0	0
48	10
0	10
0	8
0	7
0	8
0	6
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	265
0	0
0	0
0	0
0	0
0	0
0	0
0	0
233	4
0	0
0	1052
0	4
0	0
0	0
0	4
0	0
0	21
1450	980
2	46
0	40
1	979
0	110
0	259
0	1477
0	1420
0	1419
0	1470
0	1469
4	1466
0	1476
1	656
0	77
0	213
0	133
0	69
4	313
0	67
0	204
0	246
0	97
0	0
0	0
0	0
0	0
0	364
0	966
0	0
0	0
0	0
0	0
0	0
2	86
0	0
1	0
0	0
0	2893
1	2951
0	0
55	0
0	2
0	8
0	8
0	8
0	40
0	26
0	61
0	41
0	0
0	0
39	0
0	5
1	2235
0	65
0	131
0	254
0	338
0	492
0	608
1	598
4	470
0	84
0	1
0	1
0	3
0	3
0	3
0	0
0	0
0	0
140	6047
19	5464
2	4133
2	1171
0	0
0	0
0	0
4	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	64
0	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3215
0	3209
0	3228
0	1020
0	1819
0	1796
0	1634
0	1643
0	94
2	109
0	109
0	69
0	189
2	214
0	156
0	137
0	107
5	70
2	71
5	41
0	40
0	8
0	7
0	2
0	2
0	35
19	163
0	0
0	0
0	0
0	0
0	176
3096	18848
913	18821
1	18416
0	0
81	3545
25	2939
8	3545
0	1065
8	1456
2	323
0	0
137	281
0	166
3	97
0	98
0	299
0	273
0	68
1	1
1	0
1	2058
20	1939
4	2004
19	2057
1	333
0	176
0	171
0	164
0	1
1	1
1	0
4	5
0	0
0	5
0	0
4	7524
0	9983
0	10022
23	8831
15	3919
1	1144
2	624
6	2136
33	875
0	1501
0	1726
77	3348
12	3250
3	399
0	0
1	1
0	1
0	0
0	0
199	443
0	447
0	169
6	262
1	9
0	8
0	4
0	73
1450	570
0	434
0	212
0	1
0	1
0	1
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
13	497
30	497
0	449
0	463
0	437
0	87
0	96
1	23
0	0
1	190
10	198
1	198
0	32
0	427
0	427
0	407
0	81
4	170
0	78
1	36
0	64
2	17
0	8
0	25
0	24
0	22
0	8
0	23
0	3
0	0
0	5
0	6
6	497
0	34
1	5
0	18
0	244
0	46
0	26
3	9
4	293
3	163
0	38
591	814
29	328
15	486
0	0
0	0
0	0
0	0
0	0
0	0
8	8
0	8
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	1
0	1
0	0
119	0
0	0
0	0
12	2568
15	2471
5	1708
1	2566
0	251
1	178
0	702
0	466
0	3129
0	3319
8	3123
0	251
0	3111
2	221
1	94
0	66
0	187
0	308
2	321
0	321
0	93
0	56
0	145
0	148
0	206
15	476
0	466
0	57
1	364
0	100
0	144
0	862
0	822
2	791
4	816
0	804
8	824
0	826
0	146
1	140
0	51
1	47
28	99
0	119
5	406
1	423
0	417
0	408
0	145
8	74
1	6
16	325
1	145
0	299
0	194
0	220
0	224
0	37
3	63
6	21
0	53
21	36
0	0
20	709
4	139
0	281
0	693
6	243
0	627
0	345
1	408
0	283
0	246
0	183
2	63
6	141
0	201
0	196
12	170
1	501
0	500
0	397
0	246
6	146
0	81
0	71
0	60
0	0
0	0
0	0
0	0
53	224
0	92
0	103
0	222
0	222
0	118
0	211
0	18
0	11
0	0
2	14
0	57
78	16
5	4
0	10
0	10
0	10
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	760
0	760
15	734
0	749
4	750
0	226
5	498
0	317
0	441
0	356
0	116
1	134
0	126
0	77
1	3
0	0
0	3
0	0
0	0
1	1522
0	0
0	1189
0	0
0	0
0	0
0	0
0	0
0	0
0	1522
47	604
0	995
0	1188
0	813
5	71
0	0
0	805
1	884
0	238
0	334
0	444
0	338
0	351
0	401
2	179
0	406
3	218
1	270
6	214
0	0
0	0
0	0
2	71
1	71
1	69
0	68
0	1
0	0
0	1
0	0
0	0
1	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	6
0	0
0	6
0	1
0	0
0	0
6	1139
13	1135
6	1130
0	162
0	132
3	844
7	112
1	129
0	14
0	0
1	29
0	3
0	3
0	26
0	3
0	3
1	27
0	3
0	3
0	1
0	13
0	7
0	0
0	0
0	1880
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	44
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	1
0	0
0	0
4	1653
0	1790
3	1706
1	919
2	339
0	397
1	185
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	663
0	566
0	650
0	76
0	97
0	176
0	92
107	231
0	223
0	1068
0	0
0	0
0	0
0	0
0	797
0	0
0	0
0	380
0	0
208	195
0	95
0	30
0	16
228	158
0	132
0	49
5	13
0	43
0	49
1	16
0	9
0	0
452	236
3	236
132	184
0	101
0	113
0	69
14	0
0	2
0	2954
0	535
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
5	13
387	3352
0	3191
0	640
0	648
0	628
6	536
2	0
2	0
1	0
0	45
0	0
0	0
0	0
26	3206
1	2696
5	3043
32	760
2	2970
33	92
3	0
1	591
0	556
4	420
0	42
0	0
0	0
0	0
0	233
0	0
0	8
0	8
0	7
1	8
33	8
0	0
0	10
0	175
0	1777
0	0
0	0
6	0
0	0
2	1250
8	0
0	1250
0	0
0	10
1	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1959
0	536
0	1963
0	1915
6	955
0	1940
15	1907
0	1799
0	859
0	610
0	686
0	692
0	220
31	0
4	467
11	206
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	0
439	1976
3	1856
3	1797
1	1805
0	1465
0	1685
0	1195
0	409
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	89
0	0
0	0
0	0
0	66
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	67
0	0
0	0
0	0
0	0
0	0
0	341
0	0
0	4
0	0
0	0
0	0
0	0
0	101
0	0
0	0
0	0
0	0
0	0
2519	4046
0	3822
0	1586
10	281
22	194
2	194
3	420
6	165
