ReactionID,Compartment,MinFlux,MaxFlux
MAR00418,Acyl-CoA hydrolysis,0,0.39996926459002
MAR00422,Acyl-CoA hydrolysis,0,0.39996926459002
MAR00426,Acyl-CoA hydrolysis,0,0.399969264580811
MAR00430,Acyl-CoA hydrolysis,0,0.39996926459002
MAR00434,Acyl-CoA hydrolysis,0,0.399969281337458
MAR00438,Acyl-CoA hydrolysis,0,0.39996934835086
MAR00159,Carnitine shuttle (cytosolic),-1000,1000
MAR02591,Carnitine shuttle (cytosolic),-0.7999396900755,1.78938009048572
MAR02594,Carnitine shuttle (cytosolic),-0.01,0.799952339397331
MAR02599,Carnitine shuttle (cytosolic),-0.799939823095666,0
MAR02602,Carnitine shuttle (cytosolic),-0.0220355667248401,0.186098782491383
MAR02605,Carnitine shuttle (cytosolic),-0.00440711334496777,0.0210403636759536
MAR02608,Carnitine shuttle (cytosolic),-1000,1000
MAR02611,Carnitine shuttle (cytosolic),0,0.0026877641715049
MAR02614,Carnitine shuttle (cytosolic),-0.00770823239844276,0.00524724882387502
MAR02620,Carnitine shuttle (cytosolic),-0.00770891771594506,0.00524724882387502
MAR02623,Carnitine shuttle (cytosolic),-0.0210402028416418,0.0210532028428708
MAR02626,Carnitine shuttle (cytosolic),-0.173261346597788,0.0220355667273114
MAR02633,Carnitine shuttle (cytosolic),-0.0101170550227332,0.00524724882364402
MAR02636,Carnitine shuttle (cytosolic),-0.00576503701989306,0.768343783808518
MAR02642,Carnitine shuttle (cytosolic),-0.0210527531010978,0.0220364662066876
MAR02648,Carnitine shuttle (cytosolic),0,0.00241183098488489
MAR02651,Carnitine shuttle (cytosolic),0,0.00239548315879415
MAR02654,Carnitine shuttle (cytosolic),-0.0220341042248417,0.0220390767274212
MAR02657,Carnitine shuttle (cytosolic),-0.0105946191453358,0.00688801408185785
MAR02660,Carnitine shuttle (cytosolic),-0.00524630651184179,0.0220364662068278
MAR02663,Carnitine shuttle (cytosolic),-0.0080725241355708,0.0220355667275004
MAR02666,Carnitine shuttle (cytosolic),-0.158043524187561,0.00688701408152559
MAR02669,Carnitine shuttle (cytosolic),0,0.00216034967920346
MAR02672,Carnitine shuttle (cytosolic),0,0.00306089514735005
MAR02675,Carnitine shuttle (cytosolic),-0.0220355667247444,0.0220355667273452
MAR02678,Carnitine shuttle (cytosolic),-0.0220355667247532,0.0220355667273452
MAR02681,Carnitine shuttle (cytosolic),0,0.0220364662061824
MAR02684,Carnitine shuttle (cytosolic),-0.0220355667247696,0.0220355667273263
MAR02687,Carnitine shuttle (cytosolic),0,0.00196771830902926
MAR02690,Carnitine shuttle (cytosolic),0,0.00216119624783972
MAR02693,Carnitine shuttle (cytosolic),0,0.00178028696730637
MAR02699,Carnitine shuttle (cytosolic),-0.0220355667247608,0
MAR02702,Carnitine shuttle (cytosolic),-0.0220355667247532,0
MAR02705,Carnitine shuttle (cytosolic),0,0.0220355667273001
MAR02708,Carnitine shuttle (cytosolic),0,0.00180666585201436
MAR02711,Carnitine shuttle (cytosolic),-2.889063536e-06,0
MAR02714,Carnitine shuttle (cytosolic),-0.0220878629275586,1.370836096e-06
MAR02717,Carnitine shuttle (cytosolic),0,0.0220358883940269
MAR02720,Carnitine shuttle (cytosolic),-5.83138089614441e-05,0.00690330002038309
MAR02726,Carnitine shuttle (cytosolic),0,9.29160247639998e-05
MAR02730,Carnitine shuttle (cytosolic),-2.86399206528e-05,3.9013805512e-05
MAR02733,Carnitine shuttle (cytosolic),0,1.8788542752e-05
MAR02736,Carnitine shuttle (cytosolic),0,1.9688021968e-05
MAR02739,Carnitine shuttle (cytosolic),0,7.53987063279999e-05
MAR02742,Carnitine shuttle (cytosolic),-0.00550889168107934,0
MAR02746,Carnitine shuttle (cytosolic),-0.00299822089760158,0.022038455790874
MAR02752,Carnitine shuttle (cytosolic),-0.0220355667242865,0
MAR02755,Carnitine shuttle (cytosolic),-0.00201415856635491,7.53987063280003e-05
MAR02759,Carnitine shuttle (cytosolic),-2.63000000000001e-06,0.000299254825222381
MAR02762,Carnitine shuttle (cytosolic),0,0.0036365027452515
MAR02768,Carnitine shuttle (cytosolic),0,0.00314793810390597
MAR02771,Carnitine shuttle (cytosolic),0,0.00275444584091769
MAR02774,Carnitine shuttle (cytosolic),0,0.00218251651050109
MAR02877,Carnitine shuttle (cytosolic),0,5.30836619327361e-08
MAR03032,Carnitine shuttle (cytosolic),-0.0220355667245542,0
MAR00160,Carnitine shuttle (mitochondrial),-1000,1000
MAR00161,Carnitine shuttle (mitochondrial),-1000,1000
MAR00162,Carnitine shuttle (mitochondrial),-0.00847521797099115,0.0220355667273114
MAR00163,Carnitine shuttle (mitochondrial),-0.00847521797179647,0.0220355667269664
MAR02592,Carnitine shuttle (mitochondrial),0,1000
MAR02593,Carnitine shuttle (mitochondrial),-1.78945233519676,0.798641435048306
MAR02596,Carnitine shuttle (mitochondrial),-1000,1000
MAR02598,Carnitine shuttle (mitochondrial),-0.0313560000917642,0.0100595979168549
MAR02600,Carnitine shuttle (mitochondrial),0,0.799938633412947
MAR02601,Carnitine shuttle (mitochondrial),0,0.799938633446752
MAR02603,Carnitine shuttle (mitochondrial),-0.022035566724749,0.186097829434433
MAR02604,Carnitine shuttle (mitochondrial),-0.186097806233379,0.0220355667268762
MAR02606,Carnitine shuttle (mitochondrial),-0.00440711334494168,0.0210399139359829
MAR02607,Carnitine shuttle (mitochondrial),-0.0210397531020108,0.00440717767876733
MAR02609,Carnitine shuttle (mitochondrial),-0.184773398000937,0.173261293772433
MAR02610,Carnitine shuttle (mitochondrial),-0.173263980762082,0.184773005657547
MAR02612,Carnitine shuttle (mitochondrial),-1000,1000
MAR02613,Carnitine shuttle (mitochondrial),-0.00268761525088275,0
MAR02616,Carnitine shuttle (mitochondrial),-0.00524793414094284,0.00770823239883118
MAR02618,Carnitine shuttle (mitochondrial),-0.00524793414139604,0.0077082323985966
MAR02621,Carnitine shuttle (mitochondrial),-0.00524793414089686,0.00770891771626966
MAR02622,Carnitine shuttle (mitochondrial),-0.00524793414147144,0.00770891771620819
MAR02624,Carnitine shuttle (mitochondrial),-1000,1000
MAR02625,Carnitine shuttle (mitochondrial),-0.0210527531018803,0.0210397531031995
MAR02629,Carnitine shuttle (mitochondrial),-1000,1000
MAR02630,Carnitine shuttle (mitochondrial),-0.0220355667264033,0.173261005986553
MAR02634,Carnitine shuttle (mitochondrial),-1000,1000
MAR02635,Carnitine shuttle (mitochondrial),-0.00770891771600191,0.00807353800030598
MAR02638,Carnitine shuttle (mitochondrial),-1000,1000
MAR02640,Carnitine shuttle (mitochondrial),-0.768341511174299,0.00576503702057105
MAR02644,Carnitine shuttle (mitochondrial),-1000,1000
MAR02646,Carnitine shuttle (mitochondrial),-0.0220355667263086,0.0210527531034745
MAR02649,Carnitine shuttle (mitochondrial),-0.00241183098486832,0
MAR02650,Carnitine shuttle (mitochondrial),-0.00241183098488445,0
MAR02652,Carnitine shuttle (mitochondrial),-0.00239548315885643,0
MAR02653,Carnitine shuttle (mitochondrial),-0.0023954831587975,0
MAR02655,Carnitine shuttle (mitochondrial),-1000,1000
MAR02656,Carnitine shuttle (mitochondrial),-0.0220384450599134,0.0220355667289341
MAR02658,Carnitine shuttle (mitochondrial),-1000,1000
MAR02659,Carnitine shuttle (mitochondrial),-0.00314834929401101,0
MAR02661,Carnitine shuttle (mitochondrial),-0.00524677766751758,0.0220364662078509
MAR02662,Carnitine shuttle (mitochondrial),-0.0220364662059863,0.00524609235076024
MAR02664,Carnitine shuttle (mitochondrial),-0.00807252413595845,0.0220355667279661
MAR02665,Carnitine shuttle (mitochondrial),-0.022035566726834,0.00807252413620995
MAR02667,Carnitine shuttle (mitochondrial),-1000,1000
MAR02668,Carnitine shuttle (mitochondrial),-0.00314793810383343,0
MAR02670,Carnitine shuttle (mitochondrial),-0.00216034967907111,0
MAR02671,Carnitine shuttle (mitochondrial),-0.00216034967914277,0
MAR02673,Carnitine shuttle (mitochondrial),-1000,1000
MAR02674,Carnitine shuttle (mitochondrial),-0.00306089514723426,0
MAR02676,Carnitine shuttle (mitochondrial),-0.0220355667267633,0.0220355667271703
MAR02677,Carnitine shuttle (mitochondrial),-0.0220355667264938,0.022035566726188
MAR02679,Carnitine shuttle (mitochondrial),-1000,1000
MAR02680,Carnitine shuttle (mitochondrial),-0.0220355667278136,0.0220355667293009
MAR02682,Carnitine shuttle (mitochondrial),-0.0220364662080906,0
MAR02683,Carnitine shuttle (mitochondrial),-0.0220364662061824,0
MAR02685,Carnitine shuttle (mitochondrial),-0.0220355667288089,0.0220355667259663
MAR02686,Carnitine shuttle (mitochondrial),-0.0220355667269664,0.0220355667269664
MAR02688,Carnitine shuttle (mitochondrial),-0.00196771830921988,0
MAR02689,Carnitine shuttle (mitochondrial),-0.0019677183090348,0
MAR02691,Carnitine shuttle (mitochondrial),0,0.00216091405814113
MAR02692,Carnitine shuttle (mitochondrial),-0.0021611962479311,0
MAR02695,Carnitine shuttle (mitochondrial),0,0.00178005484355273
MAR02697,Carnitine shuttle (mitochondrial),-0.00178028696742051,0
MAR02700,Carnitine shuttle (mitochondrial),-0.0220355666716584,0
MAR02701,Carnitine shuttle (mitochondrial),0,0.0220355667269132
MAR02703,Carnitine shuttle (mitochondrial),-0.0220355667251799,0
MAR02704,Carnitine shuttle (mitochondrial),0,0.0220355667254353
MAR02706,Carnitine shuttle (mitochondrial),-0.0220355667266867,0
MAR02707,Carnitine shuttle (mitochondrial),-0.0220355667260231,0
MAR02709,Carnitine shuttle (mitochondrial),-0.00180666585179337,0
MAR02710,Carnitine shuttle (mitochondrial),-0.00180666585189531,0
MAR02712,Carnitine shuttle (mitochondrial),-2.889063536e-06,0
MAR02713,Carnitine shuttle (mitochondrial),0,2.889063536e-06
MAR02715,Carnitine shuttle (mitochondrial),-1000,1000
MAR02716,Carnitine shuttle (mitochondrial),9.16640065559301e-08,0.0220893254289129
MAR02718,Carnitine shuttle (mitochondrial),-1000,1000
MAR02719,Carnitine shuttle (mitochondrial),-0.0220384450583246,0
MAR02722,Carnitine shuttle (mitochondrial),-1000,1000
MAR02724,Carnitine shuttle (mitochondrial),-0.00690409897787833,5.8313809064e-05
MAR02727,Carnitine shuttle (mitochondrial),-1000,1000
MAR02729,Carnitine shuttle (mitochondrial),-9.29160246614448e-05,0
MAR02731,Carnitine shuttle (mitochondrial),-0.000338268630732575,0
MAR02732,Carnitine shuttle (mitochondrial),-0.000338268630824,0
MAR02734,Carnitine shuttle (mitochondrial),0,1.8788542752e-05
MAR02735,Carnitine shuttle (mitochondrial),-1.8788542752e-05,0
MAR02737,Carnitine shuttle (mitochondrial),0,1.9688021968e-05
MAR02738,Carnitine shuttle (mitochondrial),-1.9688021968e-05,0
MAR02740,Carnitine shuttle (mitochondrial),0,7.6298185544e-05
MAR02741,Carnitine shuttle (mitochondrial),-7.53987063189029e-05,0
MAR02744,Carnitine shuttle (mitochondrial),-1000,1000
MAR02745,Carnitine shuttle (mitochondrial),0,0.00550889168157525
MAR02748,Carnitine shuttle (mitochondrial),-1000,1000
MAR02750,Carnitine shuttle (mitochondrial),-0.0220355667265197,0.00299947022275215
MAR02753,Carnitine shuttle (mitochondrial),-1000,1000
MAR02754,Carnitine shuttle (mitochondrial),0,0.0220355605761865
MAR02757,Carnitine shuttle (mitochondrial),-1000,1000
MAR02758,Carnitine shuttle (mitochondrial),-7.5398706225444e-05,0.00201415278488244
MAR02760,Carnitine shuttle (mitochondrial),-1000,1000
MAR02761,Carnitine shuttle (mitochondrial),-7.5398706328e-05,0
MAR02764,Carnitine shuttle (mitochondrial),-1000,1000
MAR02766,Carnitine shuttle (mitochondrial),-0.00363650274530869,0
MAR02769,Carnitine shuttle (mitochondrial),-0.00314793810373768,0
MAR02770,Carnitine shuttle (mitochondrial),-0.00314793810381881,0
MAR02772,Carnitine shuttle (mitochondrial),0,0.00275444507206513
MAR02773,Carnitine shuttle (mitochondrial),-0.00275444584076851,0
MAR02775,Carnitine shuttle (mitochondrial),0,0.00218251512755734
MAR02776,Carnitine shuttle (mitochondrial),-0.00218251651036795,0
MAR03519,Carnitine shuttle (mitochondrial),0,0
MAR03027,Carnitine shuttle (peroxisomal),0,0
MAR03028,Carnitine shuttle (peroxisomal),0,0
MAR03029,Carnitine shuttle (peroxisomal),-1000,1000
MAR03030,Carnitine shuttle (peroxisomal),-0.0275517443471927,0.801661201244465
MAR03033,Carnitine shuttle (peroxisomal),-0.00847632502299893,0.00343055792422808
MAR03034,Carnitine shuttle (peroxisomal),-0.00343055792420102,0.00847632262085406
MAR03035,Carnitine shuttle (peroxisomal),0,0.799951990067678
MAR03037,Carnitine shuttle (peroxisomal),-0.799936618747641,0
MAR02778,Carnitine shuttle (endoplasmic reticular),0,0
MAR02780,Carnitine shuttle (endoplasmic reticular),-1.06178821606697e-07,0
MAR02783,Carnitine shuttle (endoplasmic reticular),0,0
MAR02785,Carnitine shuttle (endoplasmic reticular),0,0
MAR02787,Carnitine shuttle (endoplasmic reticular),-5.30894108033544e-08,0
MAR02788,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02789,Carnitine shuttle (endoplasmic reticular),-5.30894108033544e-08,0
MAR02790,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02791,Carnitine shuttle (endoplasmic reticular),-1.76522290921153e-06,0
MAR02792,Carnitine shuttle (endoplasmic reticular),0,1.7649122124608e-06
MAR02793,Carnitine shuttle (endoplasmic reticular),-5.30894108033544e-08,0
MAR02794,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02795,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02796,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02797,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02798,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02799,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02800,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02801,Carnitine shuttle (endoplasmic reticular),-2.94646229958617e-05,0
MAR02803,Carnitine shuttle (endoplasmic reticular),0,2.94594369297968e-05
MAR02805,Carnitine shuttle (endoplasmic reticular),-5.30894108033544e-08,0
MAR02806,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02807,Carnitine shuttle (endoplasmic reticular),-2.90664524148365e-06,0
MAR02809,Carnitine shuttle (endoplasmic reticular),0,2.90613364307455e-06
MAR02811,Carnitine shuttle (endoplasmic reticular),-5.30894108033544e-08,0
MAR02812,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02813,Carnitine shuttle (endoplasmic reticular),-5.30894108033544e-08,0
MAR02814,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02815,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02816,Carnitine shuttle (endoplasmic reticular),-5.30894106748536e-08,0
MAR02817,Carnitine shuttle (endoplasmic reticular),1.46250010255593e-06,7.6856099512e-05
MAR02819,Carnitine shuttle (endoplasmic reticular),-7.6856099512e-05,-1.4625e-06
MAR02821,Carnitine shuttle (endoplasmic reticular),-5.30847381823108e-08,0
MAR02822,Carnitine shuttle (endoplasmic reticular),-5.30847382587574e-08,0
MAR02823,Carnitine shuttle (endoplasmic reticular),-3.3177961385078e-06,0
MAR02824,Carnitine shuttle (endoplasmic reticular),0,3.3175041587609e-06
MAR02825,Carnitine shuttle (endoplasmic reticular),0,2.05021757011423e-05
MAR02827,Carnitine shuttle (endoplasmic reticular),0,2.0502175679826e-05
MAR02829,Carnitine shuttle (endoplasmic reticular),0,5.30800665124188e-08
MAR02830,Carnitine shuttle (endoplasmic reticular),0,5.30800665124188e-08
MAR02831,Carnitine shuttle (endoplasmic reticular),-5.30847382623578e-08,0
MAR02832,Carnitine shuttle (endoplasmic reticular),-5.30847382587574e-08,0
MAR02833,Carnitine shuttle (endoplasmic reticular),0,5.30800665401743e-08
MAR02834,Carnitine shuttle (endoplasmic reticular),0,5.30800665124188e-08
MAR02835,Carnitine shuttle (endoplasmic reticular),-5.30847382623578e-08,0
MAR02836,Carnitine shuttle (endoplasmic reticular),0,5.30800665401743e-08
MAR02837,Carnitine shuttle (endoplasmic reticular),-5.30847382623578e-08,0
MAR02838,Carnitine shuttle (endoplasmic reticular),0,5.30800665401743e-08
MAR02839,Carnitine shuttle (endoplasmic reticular),-5.30800665437745e-08,0
MAR02840,Carnitine shuttle (endoplasmic reticular),-5.30800666511966e-08,0
MAR02841,Carnitine shuttle (endoplasmic reticular),-5.30800666511966e-08,0
MAR02842,Carnitine shuttle (endoplasmic reticular),-5.30800666511966e-08,0
MAR02843,Carnitine shuttle (endoplasmic reticular),-5.30800666511966e-08,0
MAR02844,Carnitine shuttle (endoplasmic reticular),-5.30800666511966e-08,0
MAR02845,Carnitine shuttle (endoplasmic reticular),0,5.30800665401743e-08
MAR02846,Carnitine shuttle (endoplasmic reticular),-5.30800665437745e-08,0
MAR02847,Carnitine shuttle (endoplasmic reticular),0,5.30800665401743e-08
MAR02848,Carnitine shuttle (endoplasmic reticular),-5.30800665437745e-08,0
MAR02849,Carnitine shuttle (endoplasmic reticular),-5.30800666511966e-08,0
MAR02850,Carnitine shuttle (endoplasmic reticular),0,5.30800665401743e-08
MAR02851,Carnitine shuttle (endoplasmic reticular),-5.30800665437745e-08,0
MAR02852,Carnitine shuttle (endoplasmic reticular),0,5.30800665401743e-08
MAR02853,Carnitine shuttle (endoplasmic reticular),-5.30800665437745e-08,0
MAR02854,Carnitine shuttle (endoplasmic reticular),-5.30800666511966e-08,0
MAR02855,Carnitine shuttle (endoplasmic reticular),-5.30800666511966e-08,0
MAR02856,Carnitine shuttle (endoplasmic reticular),-5.30800666511966e-08,0
MAR02857,Carnitine shuttle (endoplasmic reticular),-2.888434544e-06,0
MAR02859,Carnitine shuttle (endoplasmic reticular),0,2.888434544e-06
MAR02861,Carnitine shuttle (endoplasmic reticular),1.46250010857329e-06,7.6856099512e-05
MAR02862,Carnitine shuttle (endoplasmic reticular),-7.6856099512e-05,-1.4625e-06
MAR02863,Carnitine shuttle (endoplasmic reticular),0,1.52605191303001e-06
MAR02864,Carnitine shuttle (endoplasmic reticular),-1.52605191303001e-06,0
MAR02865,Carnitine shuttle (endoplasmic reticular),0,1.53932192966506e-06
MAR02866,Carnitine shuttle (endoplasmic reticular),-1.53932192966506e-06,0
MAR02867,Carnitine shuttle (endoplasmic reticular),0,7.82930981467571e-07
MAR02868,Carnitine shuttle (endoplasmic reticular),-7.82930981467572e-07,0
MAR02869,Carnitine shuttle (endoplasmic reticular),-2.63000000000001e-06,0.000299234398048
MAR02870,Carnitine shuttle (endoplasmic reticular),-2.63000000000001e-06,0.000299234398048
MAR02871,Carnitine shuttle (endoplasmic reticular),0,5.30800665401743e-08
MAR02872,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02873,Carnitine shuttle (endoplasmic reticular),0,5.30800665401743e-08
MAR02874,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02875,Carnitine shuttle (endoplasmic reticular),0,5.30800664587613e-08
MAR02876,Carnitine shuttle (endoplasmic reticular),-5.30800664587613e-08,0
MAR02878,Carnitine shuttle (endoplasmic reticular),0,5.30800664587613e-08
MAR02879,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02880,Carnitine shuttle (endoplasmic reticular),-2.54120818561085e-05,0
MAR02882,Carnitine shuttle (endoplasmic reticular),0,2.5412081817132e-05
MAR02884,Carnitine shuttle (endoplasmic reticular),-3.84830482416264e-07,2.888434544e-06
MAR02886,Carnitine shuttle (endoplasmic reticular),-2.888434544e-06,3.84830481826019e-07
MAR02888,Carnitine shuttle (endoplasmic reticular),-2.85305357653437e-06,0
MAR02890,Carnitine shuttle (endoplasmic reticular),0,2.85305357215842e-06
MAR02892,Carnitine shuttle (endoplasmic reticular),-1.43714280157522e-05,0
MAR02894,Carnitine shuttle (endoplasmic reticular),0,1.43714279937096e-05
MAR02896,Carnitine shuttle (endoplasmic reticular),-0.000299234398048,2.63000000000001e-06
MAR02897,Carnitine shuttle (endoplasmic reticular),-0.000299234398048,2.63e-06
MAR02898,Carnitine shuttle (endoplasmic reticular),0,5.04260631358232e-07
MAR02899,Carnitine shuttle (endoplasmic reticular),-5.04260632131656e-07,0
MAR02900,Carnitine shuttle (endoplasmic reticular),-5.30800665262966e-08,0
MAR02901,Carnitine shuttle (endoplasmic reticular),-5.30800665262966e-08,0
MAR02902,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02903,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02904,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02905,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02906,Carnitine shuttle (endoplasmic reticular),-5.30800665262966e-08,0
MAR02907,Carnitine shuttle (endoplasmic reticular),-5.30800665262966e-08,0
MAR02908,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02909,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02910,Carnitine shuttle (endoplasmic reticular),-5.30800665262966e-08,0
MAR02911,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02912,Carnitine shuttle (endoplasmic reticular),0,5.30800665818077e-08
MAR02913,Carnitine shuttle (endoplasmic reticular),0,5.30800665818077e-08
MAR02914,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02915,Carnitine shuttle (endoplasmic reticular),-5.30800665262966e-08,0
MAR02916,Carnitine shuttle (endoplasmic reticular),-5.30800665262966e-08,0
MAR02917,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02918,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02919,Carnitine shuttle (endoplasmic reticular),-5.30800665262966e-08,0
MAR02920,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02921,Carnitine shuttle (endoplasmic reticular),0,5.30800665818077e-08
MAR02922,Carnitine shuttle (endoplasmic reticular),0,5.30800665818077e-08
MAR02923,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02924,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02925,Carnitine shuttle (endoplasmic reticular),0,5.30800665956855e-08
MAR02926,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02927,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02928,Carnitine shuttle (endoplasmic reticular),0,5.30800665956855e-08
MAR02929,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR02930,Carnitine shuttle (endoplasmic reticular),0,5.30800665401744e-08
MAR02931,Carnitine shuttle (endoplasmic reticular),0,5.30800665956855e-08
MAR02932,Carnitine shuttle (endoplasmic reticular),-5.30800665401744e-08,0
MAR00001,Acylglycerides metabolism,0,0.01
MAR00002,Acylglycerides metabolism,0,1.58854993952259
MAR00003,Acylglycerides metabolism,0,0.794274969770005
MAR00005,Acylglycerides metabolism,0,0
MAR00449,Acylglycerides metabolism,0,0
MAR00604,Acylglycerides metabolism,0,0.799942089060247
MAR00605,Acylglycerides metabolism,1.0296e-05,0.799952385095215
MAR00665,Acylglycerides metabolism,0,0.799942089095215
MAR00667,Acylglycerides metabolism,0,0.022128041786514
MAR00668,Acylglycerides metabolism,0,0.022128041786514
MAR00669,Acylglycerides metabolism,0,0.0221280417864448
MAR00670,Acylglycerides metabolism,0,0.0221280417864448
MAR00671,Acylglycerides metabolism,0,0.022126820574249
MAR00672,Acylglycerides metabolism,0,0.0221268205748256
MAR00679,Acylglycerides metabolism,0,0.0221268205748256
MAR00680,Acylglycerides metabolism,0,0.0221268205748256
MAR00681,Acylglycerides metabolism,0,0.0221268205744233
MAR00682,Acylglycerides metabolism,0,0.0221268205748256
MAR00683,Acylglycerides metabolism,0,0.0221268205748256
MAR00684,Acylglycerides metabolism,0,0.0221268205748256
MAR07588,Acylglycerides metabolism,0.00010880064,0.0225044308297282
MAR03053,Beta oxidation of even-chain fatty acids (peroxisomal),0,7.6298185544e-05
MAR03057,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00143088095634107
MAR03058,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00143088095629652
MAR03059,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00143088095629652
MAR03060,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00143088095629652
MAR03062,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00159678019765598
MAR03063,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00159678019760626
MAR03064,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00159678019760626
MAR03065,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00159678019760626
MAR03066,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399406988
MAR03067,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03068,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03069,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03070,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03071,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03072,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03073,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03074,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03075,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03076,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03077,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00180619399401364
MAR03078,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928752061
MAR03079,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03080,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03081,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03082,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03083,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03084,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03085,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03086,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03087,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03088,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03089,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03090,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00297777928742789
MAR03091,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00342809824172954
MAR03092,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00342809824161616
MAR03093,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00342809824161616
MAR03094,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00847521797213031
MAR03095,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00847521797202384
MAR03096,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00847521797202384
MAR03097,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00847521797202384
MAR03098,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.00847521797249761
