UniqueCount	AmbigCount
0	0
0	0
0	7
0	0
0	0
0	0
0	0
1	22
0	0
0	0
0	949
0	1
0	0
0	5280
0	0
0	47
0	0
0	7
0	7
0	5
0	3
0	7
0	0
0	0
0	0
0	1
0	2
0	15
0	15
0	6
0	4
0	3
0	4
0	0
0	2
0	0
0	0
0	0
0	0
0	1331
0	1332
13	827
0	0
0	40
0	89
0	505
3	494
2	144
0	104
0	51
1	16
0	0
0	0
0	0
0	1
0	0
3	31
3	2
0	0
3	97
3083	812
0	539
0	478
841	176
1	157
7	52
0	0
0	0
0	9107
0	0
0	0
0	0
3	1188
2	1167
0	968
0	695
1	83
0	183
3	155
0	110
0	32
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	622
0	7063
0	0
0	0
0	0
0	16103
0	0
0	2
0	0
5	49
0	0
0	0
0	1603
0	1
4	155
1	65
0	148
0	60
0	0
0	0
0	0
1	217
0	0
0	0
0	0
0	2458
1	9309
3	8241
4	5328
0	7993
3	5894
79	75
1	75
0	0
0	0
0	209
0	206
0	202
0	205
0	202
0	351
0	358
0	344
0	227
0	350
0	343
0	211
0	22
0	32
4	38
0	31
0	35
0	0
0	0
0	0
1	100
3	81
477	155
0	137
5	143
0	9
0	0
197	762
0	761
1	657
1	608
0	639
0	458
0	210
0	9
0	8
0	9
0	8
0	5
0	22
1	508
0	126
17	508
1	46
0	82
90	187
0	184
0	4
0	617
0	0
0	0
0	0
3	0
0	0
1	2
0	1
0	1
1	2
0	0
0	0
0	17
0	391
0	1158
0	0
3	75
0	0
0	4
0	4
0	0
0	2
0	0
0	2
0	0
0	115
0	0
0	8
0	175
0	175
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	360
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1760
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	406
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	0
0	1002
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	13
24	1554
0	1554
0	303
0	342
0	178
0	1
0	0
0	0
0	0
4	20
0	20
0	5
0	5
0	0
0	0
0	0
0	0
268	30
0	30
0	0
0	0
3	45
1	45
1	4
1	11
0	11
0	10
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1128
0	5
0	255
0	0
0	8
0	8
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
196	197
0	145
0	67
0	0
0	1121
0	0
0	0
3	0
0	0
7	596
417	718
0	182
0	642
0	386
1	352
0	353
152	43
0	43
0	0
0	0
0	26
0	45
0	48
0	46
0	32
5	46
0	2
0	19
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	770
0	14629
0	2085
0	3285
0	40723
0	46206
0	29418
0	34172
0	2391
0	360
0	251
144	2388
3	397
0	392
0	0
0	0
0	0
0	267
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	9
0	0
0	0
0	373
0	1
0	0
0	0
0	0
0	1
0	0
0	0
1	2
0	0
2	16
0	0
0	0
0	0
0	0
0	0
1	0
2	10
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	135
0	1
0	82
0	0
2	31
0	0
0	0
0	0
0	0
0	0
0	0
0	4792
0	0
0	421
0	0
0	0
0	0
0	136
0	0
0	1861
0	1861
0	823
0	50
1	42
2	259
3	235
1	212
0	31
1	10
13	237
3	146
0	22
0	1
0	0
2	0
8	2659
3	1966
0	161
0	2701
0	2701
1	2597
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
1	0
0	325
0	0
0	0
0	0
1	1
0	2
0	0
1	14
0	0
0	0
13	728
0	0
0	0
0	6
0	0
0	0
0	4
0	0
0	0
0	0
7	49
0	527
0	49
0	0
0	0
0	0
0	0
0	0
0	29
0	0
211	69
0	94
1	2
0	71
0	0
0	19
0	0
0	0
0	0
1	8
0	17
0	100
0	98
0	15
0	14
0	95
0	58
0	10
0	53
71	23
1	21
0	10
0	2
0	0
0	327
0	356
0	40
0	55
0	87
0	71
0	39
355	71
1	14
0	361
0	10
0	6
0	10
0	1
0	4
0	1
0	0
0	230
0	41
0	13
0	13
0	22
0	229
0	233
0	231
0	4
0	0
0	5
0	31
1	39
0	226
0	6
0	0
7	70
0	103
0	4
0	19
0	16
0	1
0	0
0	0
0	62
0	0
0	1
2	123
0	0
0	0
0	650
0	4
0	0
15	0
93	6
0	0
37	1321
10	1117
0	0
819	949
0	30
0	463
5	733
0	620
0	102
0	679
0	30
0	0
247	156
0	8
0	8
3	8
0	150
0	2
2	17
0	0
1	0
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	100
0	45
0	15
9	107
4	45
1	20
0	44
0	0
0	0
0	2
0	0
0	4445
0	4448
10	538
1	443
0	424
0	217
0	148
0	90
0	0
27	1051
3972	1329
3	263
0	280
0	1
0	141
0	186
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
842	710
7	710
0	0
1	20
417	3696
2	1691
17	3666
0	182
0	372
0	997
0	61
1	1448
0	489
0	255
0	31
0	0
922	156
24	153
0	73
0	16
0	18
0	61
2	126
0	164
0	152
0	173
0	207
9	192
0	16
0	186
0	6
0	21
0	13
0	0
0	1006
0	1026
0	542
0	540
1	125
1	70
0	22
13	24
0	0
0	0
0	0
0	0
0	0
8	183
51	572
12	540
0	553
1	509
4	66
1	144
4	30
135	69
0	46
1	0
0	5
0	512
2	500
4	52
0	21
0	121
0	0
0	22
0	21
0	13
1	2
0	30
0	3
4	72
0	69
0	25
0	13
0	20
0	10
0	304
2	301
0	303
0	304
2	73
0	32
0	14
0	15
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	810
0	0
1	1849
15	2015
1	1171
14	736
2	480
0	1528
1720	838
0	125
9	477
1	596
0	525
0	186
2	127
0	2
0	2
0	0
0	0
0	2
0	2
0	1
0	0
0	1
0	0
0	0
0	2459
4	2459
1	790
0	137
6	144
0	201
1	177
0	80
0	0
0	2
1	6
1	2468
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
264	525
0	7
4	421
0	453
0	516
0	396
0	168
0	416
0	266
0	271
0	266
0	57
0	0
0	0
0	0
3700	46
2	46
3	766
14	846
2	532
0	483
1	800
0	161
1	494
0	471
0	474
1	150
0	108
0	16
0	18
0	19
0	1
1	174
0	134
0	21
11	24
0	3
0	0
0	0
0	0
0	95
0	95
0	87
0	94
3	88
33	153
0	153
0	98
5	23
0	0
0	11
15	18
0	15
0	18
0	101
0	141
3	16
0	90
3	31
0	648
0	631
0	7
8	16
0	426
0	628
0	208
0	0
0	27
0	0
0	0
0	0
0	0
94	885
26	820
0	874
43	837
0	320
2	664
0	473
1	1
271	4391
5	4390
0	197
0	480
0	545
56	280
4	254
1	23
0	13
0	38
0	29
0	9
0	20
0	30
0	18
1	4
0	0
0	0
0	3
0	3
0	3
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	5
0	1
0	1
0	7
0	7
0	0
0	899
0	0
0	0
14	704
0	27
0	276
0	576
5	0
0	0
0	4
0	0
2	1
72	3
0	2
0	65
0	1426
137	6289
1	5125
4	6091
4	6277
0	4240
0	5644
29	441
0	36
0	397
4	354
0	26
1	0
0	0
0	0
1	553
0	553
0	368
0	161
29	710
0	0
1237	1911
1	959
2	205
1	331
0	0
0	339
113	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
5	2629
0	2623
0	38
0	566
0	2072
0	2020
0	1987
0	2167
0	2122
0	136
0	37
1	32
0	239
0	201
0	325
3	38
5	169
0	195
0	0
0	1
0	2
0	1
0	0
0	0
0	0
0	36
0	36
0	0
6	511
2	38
0	128
127	124
0	36
1	0
0	161
0	61
0	692
14	161
0	691
0	1
0	1
0	3
0	7
0	7
2	7
22	14
0	12
0	7
0	2
0	0
0	0
2	3
0	0
0	0
0	3
0	0
1	0
0	0
0	0
0	0
0	0
0	92
0	92
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	1220
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	425
1	238
6	277
5	70
0	189
0	300
1	142
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1309
0	1306
12	102
0	164
0	33
0	148
4	151
0	56
0	0
1	0
359	0
0	2
0	2
0	0
0	4238
0	0
0	109
0	74
0	58
0	11
365	268
0	0
0	96
0	72
1	0
4	0
0	0
0	0
0	0
0	0
0	0
35	704
2	639
2	274
0	239
0	104
0	79
0	42
0	36
1	362
0	1462
0	1
0	0
0	0
0	75
0	2117
4	423
0	489
0	2128
0	1498
0	1431
0	324
2	655
2	159
0	0
0	0
0	0
0	8
1	0
0	0
0	123
0	112
0	111
0	121
0	89
0	94
0	96
0	28
0	28
0	36
0	40
0	33
0	41
0	61
0	66
4	304
0	295
0	262
0	184
1	86
0	34
0	11
0	296
6	10
4	301
1	13
4	7
4	180
0	180
0	25
0	22
1	54
0	39
0	0
0	0
0	2
0	0
1	1
0	528
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	83
0	0
3	126
0	25
0	2
0	0
0	347
0	0
8	3
0	0
0	0
0	1
0	1
0	1
0	0
10	2
0	1
0	1
0	0
0	0
0	52
0	25
0	60
0	0
0	0
0	0
0	0
3	678
1	662
1	78
0	83
0	456
0	25
3	342
0	95
0	91
3	6
0	6452
0	317
1	0
2652	711
29	711
0	185
4	217
0	253
0	214
0	299
6	195
0	8
1	858
0	53
0	0
0	0
0	0
0	0
0	92
0	0
0	0
0	0
0	0
0	37
0	0
0	0
0	0
3	11522
0	0
0	0
0	0
0	0
0	0
971	980
0	805
0	213
0	174
5	0
0	0
0	212
0	73
0	0
0	961
0	0
0	0
0	0
0	0
3	13617
0	4
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	124
0	0
0	0
0	144
0	0
0	0
0	36
0	0
0	0
0	0
12	171
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
4	22
0	0
0	0
0	10
0	0
22	1887
0	1814
0	2117
158	2050
0	1994
0	1160
0	918
1	919
0	330
8	298
0	4
0	0
0	0
0	0
0	0
1	109
0	107
0	107
0	109
0	7
0	6
0	3
0	9
0	21
2	0
0	23
0	3
0	16
0	0
0	3
0	0
0	0
0	11
0	0
1	1904
0	12
0	12
0	4
0	2
0	952
0	2640
1	0
0	1135
0	1680
0	1119
0	1671
0	263
0	1110
0	45
1	396
0	1608
1	79
0	788
1	280
0	0
568	1459
2	1242
0	321
1	62
0	67
0	234
1	2057
3	1338
5	1410
0	233
0	320
0	513
4	66
1	273
25	231
0	365
0	177
0	0
0	0
1	1125
13	1143
0	465
0	154
0	102
0	1941
1	442
1	0
0	0
0	1899
0	71
0	71
1	52
2	32
0	40
4	61
0	42
0	28
0	29
46	502
0	445
0	121
0	275
0	41
0	223
0	0
0	0
97	74
0	60
2	26
0	24
0	23
0	21
2	11
0	198
0	58
36	201
0	6
0	47
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	78
0	78
0	10
0	9
0	8
0	8
0	2
0	1
0	0
0	42
431	80
0	85
0	40
0	39
0	8
3	14
0	37
2	40
0	23
0	1155
0	0
0	0
4	1396
1	503
1	454
3	207
0	12
0	121
0	0
0	0
0	35
0	0
0	0
0	7
630	230
2	31
0	201
0	0
0	7
0	7
0	0
0	0
1	1
0	0
0	0
0	0
2	18
0	1
0	1
0	1
0	1
0	0
0	0
341	194
0	27
0	68
0	0
2972	418
0	418
1	17
0	13
4	0
0	8
7	421
9	828
0	828
19	45
0	306
1	134
0	39
1	5
1	33
0	178
0	93
0	98
0	134
0	87
0	49
0	0
0	0
0	0
0	0
0	0
2505	3124
0	1378
17	374
82	1814
0	425
0	458
0	372
0	284
2	0
0	145
199	168
0	2
0	23
1	326
1827	5376
4	1536
0	916
380	1332
5	337
0	1002
1	244
0	862
0	1228
1	1193
0	387
0	604
0	461
1	123
2	0
0	811
21	124
0	57
0	41
0	29
0	0
0	0
0	0
221	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2217
0	391
0	6
0	45
0	0
11	22
0	1633
0	0
0	0
0	0
0	0
0	0
0	0
0	671
0	0
0	0
4	51
0	54
0	49
0	2
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	264
4	0
167	38
2	5
0	5
0	96
1	83
0	97
0	32
0	52
1	54
0	19
0	39
1	43
3	45
133	57
3	74
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	165
0	219
2	222
0	136
0	58
1	61
0	37
5	66
7	12
0	52
4	48
138	40
0	23
0	2
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
10	17
2783	4556
0	1921
0	3968
0	3489
3	894
2	166
3	208
26	381
13	796
0	766
0	642
0	85
0	301
0	263
25	477
0	141
0	68
1	284
0	297
0	257
0	75
3	183
1	99
0	97
2	90
4	21
13	341
1	205
0	93
0	70
0	332
1	98
0	44
0	78
437	560
1	521
0	72
0	88
0	58
1	0
0	1
1	0
0	1
154	201
0	201
0	169
0	103
0	9
0	3
0	3
0	4
0	2
427	144
0	0
0	0
0	789
0	1
0	0
0	0
0	0
0	0
0	0
9	156
0	79
0	0
0	26
0	513
0	140
0	15
2	18
0	19
0	465
949	1513
27	206
23	17
0	793
16	25
0	172
0	24
29	1908
0	1719
5	1849
0	1665
18	19
0	0
661	618
0	548
2	130
0	11
0	55
2	53
0	36
5	52
2	119
0	271
0	311
2	317
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	248
0	248
0	221
0	116
1	71
0	72
1	47
0	118
0	118
0	0
0	0
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
109	705
0	673
10	354
0	66
0	11
26	111
2	98
0	2
0	25
0	0
0	0
2021	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	89
625	717
0	564
1	192
0	0
2	7
0	0
0	105
0	1208
0	126
0	105
2	90
32	1486
0	145
1	224
2	157
0	479
2	373
0	533
0	226
0	457
0	371
0	0
0	0
0	0
0	0
1801	68
0	41
0	34
1	0
0	0
998	40
0	40
0	0
0	2
0	0
0	0
1	9
0	9
0	0
0	5
0	0
23	762
0	500
11	501
3	51
0	34
0	153
0	151
0	56
0	67
0	4
1	6
1	1
39	68
0	55
0	60
0	55
2	3
0	17
0	3494
411	477
1	9
0	63
1	0
0	249
0	197
0	289
0	18
0	33
1	20
0	0
0	246
0	755
0	688
0	0
0	806
0	217
0	600
0	563
0	81
0	49
0	267
0	39
0	227
0	109
0	167
0	159
1301	434
0	179
0	424
1	405
0	68
4	51
15	98
0	121
0	220
0	0
0	2
0	0
0	0
0	0
0	20288
0	68
3020	227
7	227
0	0
0	0
15	31
0	0
0	25
2	0
0	0
0	0
0	0
0	3486
0	133
0	0
3	0
0	5
0	1506
0	0
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	17
0	5
0	3
0	7
0	14
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2556
0	0
0	5067
0	1593
15	8098
4	8105
4	5144
1441	5152
24	7956
5	7958
0	0
0	0
0	0
0	104
0	611
0	609
0	604
0	10
0	67
0	64
0	0
0	0
0	7
0	338
0	3
5	3
1	1
0	4
35	21
2	211
1	2202
2	339
0	200
0	2132
0	319
1	122
4	1207
7	1003
1	281
3	246
0	132
4	49
0	0
27	4895
0	2552
0	4280
0	820
0	4241
0	4429
5	557
0	1535
0	1709
0	3
0	0
0	0
2	3
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1297
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
7	379
14	181
0	383
0	110
2	29
0	44
0	0
0	0
0	0
0	0
424	73
0	73
0	26
0	0
0	0
1	2469
1	0
0	0
0	0
0	341
9	267
0	67
0	233
0	922
300	951
2	182
1	267
0	285
1	0
0	3
1	269
1	269
0	53
0	19
0	0
0	0
26	1
0	0
0	9
1	319
0	156
0	32
0	311
148	88
0	88
0	0
0	468
526	453
0	206
3	191
4	27
0	0
0	35
0	5739
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	2
2	2
1	2
0	2
42	7312
0	7313
0	2353
0	2221
0	1671
0	1018
0	141
0	156
0	497
0	276
1	31
2	156
582	1300
30	148
0	288
0	10
0	1332
1	69
0	0
0	0
0	0
0	0
0	0
0	20
0	0
0	4
0	0
0	474
0	0
0	0
0	3
0	12
0	23
0	7
0	83
0	85
0	1
0	0
0	85
0	84
0	26
0	12
0	6
0	9
0	25
0	81
0	80
0	10
0	5
0	34
0	6
2	6
0	6
0	5
0	10
0	10
0	8
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	49
10	946
1	945
0	948
0	371
3	103
0	133
0	69
0	42
0	34
3	0
2	0
3	0
0	0
2	0
7	0
1	0
0	1
1523	623
0	623
0	2650
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3812
0	0
0	285
16	285
0	259
0	66
0	95
2	30
0	0
0	0
0	0
0	6
2	0
0	0
0	0
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	420
0	0
0	0
0	0
0	0
72	29
0	29
0	21
0	19
0	18
0	12
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	188
0	0
0	0
0	0
0	0
0	0
0	0
0	0
83	3
0	0
0	876
0	6
0	0
0	0
1	3
0	0
0	11
1655	1038
0	49
0	49
1	1038
0	145
0	278
1	15135
0	14700
0	14745
0	15146
0	15189
1	15034
0	15178
8	6851
1	822
0	2191
0	1178
6	727
7	3316
0	648
0	2351
2	1905
0	1001
1	1
0	1
0	1
0	1
0	282
0	916
0	0
0	0
0	0
0	0
0	0
4	47
0	1
14	0
0	0
0	2502
0	2422
0	0
30	0
0	0
0	2
0	2
0	1
0	37
0	20
0	65
0	50
0	0
0	0
11	0
0	2
0	1877
0	82
0	142
4	259
0	303
0	438
0	518
0	503
7	415
1	68
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
96	5066
9	4585
0	3479
1	996
0	0
0	0
0	0
24	38
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	50
0	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1804
0	1806
0	1815
0	582
0	1039
0	1023
0	911
0	909
0	49
1	69
0	69
0	40
0	110
0	89
0	115
0	93
0	87
1	52
1	50
1	37
0	24
0	0
0	2
3	2
0	2
0	16
5	82
0	2
0	2
0	0
0	0
0	125
2044	12000
638	11982
3	11689
0	0
87	3071
13	2561
5	3071
0	943
1	1249
3	261
0	0
72	179
0	101
1	63
0	64
0	176
0	174
0	37
1	2
1	0
6	1665
10	1568
5	1629
19	1658
2	243
0	166
0	158
1	151
0	2
0	2
1	0
1	5
0	0
0	5
0	0
0	3542
0	4755
0	4790
4	4216
9	1866
2	499
2	322
1	1010
10	431
0	723
0	806
37	2278
3	2210
0	232
0	0
1	0
0	0
0	0
0	0
98	288
0	289
0	131
0	181
0	4
1	1
0	0
1	79
965	378
0	299
1	114
0	2
0	2
0	2
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
8	461
9	461
0	438
1	440
0	404
1	77
0	77
0	20
0	0
1	164
11	169
2	169
1	15
0	355
0	362
3	351
0	83
2	129
1	69
1	16
0	47
3	15
0	11
0	15
0	15
0	9
0	2
0	13
0	4
0	2
0	10
0	8
6	351
0	28
0	9
1	20
0	173
0	46
0	28
1	5
1	189
0	102
0	30
325	382
11	147
4	235
0	2
0	0
0	0
0	0
0	0
0	0
2	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	1
0	1
0	0
68	0
0	0
0	0
6	1958
14	1916
5	1381
0	1957
2	263
0	138
2	498
0	319
1	2290
0	2392
13	2257
0	169
0	2246
0	130
3	68
0	44
0	139
0	220
0	228
0	229
0	81
0	47
0	102
0	106
0	160
12	318
0	314
0	22
0	256
0	94
2	90
0	626
0	605
0	574
2	597
0	599
10	610
0	606
0	111
3	105
0	41
0	33
13	59
0	95
6	295
0	291
1	299
0	295
0	108
5	25
0	2
10	257
0	109
0	249
0	151
0	189
0	179
0	42
1	34
1	10
0	52
19	38
0	0
16	589
6	119
0	228
0	578
7	202
0	541
0	284
3	338
0	248
0	196
0	159
3	59
2	95
0	164
0	162
18	145
0	98
1	98
0	78
0	50
3	28
0	16
0	14
0	12
0	0
0	0
0	0
0	0
35	160
0	50
0	58
0	153
0	153
0	63
0	145
0	10
0	3
0	0
2	4
0	41
187	39
0	14
0	22
0	22
0	17
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	586
0	586
7	573
0	582
8	584
0	181
2	380
0	233
0	330
1	255
0	72
0	98
0	78
0	52
0	0
0	0
0	0
0	0
0	0
1	1047
0	0
0	1253
0	0
0	0
0	0
0	0
0	0
0	0
0	1047
56	636
0	1077
0	1253
0	876
0	53
0	0
0	824
0	873
0	206
0	348
0	433
0	377
0	307
0	423
5	151
0	413
1	213
1	272
8	219
0	0
0	0
1	0
2	117
0	117
3	108
0	110
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	3
0	1
0	0
0	0
1	975
9	973
6	965
0	135
0	110
0	719
6	80
0	102
3	6
0	0
1	10
0	2
0	2
0	10
1	2
0	2
0	11
0	2
0	1
0	2
0	4
0	0
0	0
0	0
0	1606
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	44
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	9
0	9
0	0
0	0
0	1
0	0
0	0
5	1152
0	1255
1	1179
0	628
0	255
0	269
0	128
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	438
0	380
0	427
0	41
1	38
0	94
0	68
60	140
0	128
0	793
0	0
0	0
0	0
0	0
0	623
0	0
0	0
0	368
0	0
104	140
0	50
0	21
0	7
209	103
0	91
0	36
9	12
0	31
2	36
0	11
0	5
0	0
328	204
1	204
12	25
0	11
0	16
0	12
25	3
0	0
2	2892
0	412
0	0
6	0
0	0
0	0
1	0
0	0
0	0
0	0
2	6
223	2189
0	2089
0	405
0	467
0	390
4	356
1	0
0	0
1	1
0	28
0	0
0	0
0	0
6	2019
0	1664
3	1916
21	489
0	1846
17	70
5	0
0	398
1	387
2	290
1	34
1	0
0	0
0	0
0	167
0	0
0	59
0	58
0	44
0	59
124	58
0	0
0	10
0	87
1	1538
0	0
0	0
5	0
0	0
1	1102
6	0
0	1102
1	0
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
0	2
0	1443
0	409
0	1431
0	1410
4	720
0	1410
7	1417
0	1341
0	655
0	456
0	522
1	503
0	185
19	0
0	335
10	165
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	0
274	1135
2	1079
0	1048
1	1065
0	857
0	973
0	695
0	237
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	69
0	0
0	0
0	0
0	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	0
0	0
0	0
0	0
0	0
0	235
0	0
0	6
0	0
0	0
0	0
0	0
0	58
0	0
0	0
0	0
0	0
0	0
759	1278
0	1200
0	499
7	90
10	55
0	55
0	137
1	57
0	0
0	9
0	0
13	4
0	4
0	1
0	0
0	12
0	0
0	0
0	7785
0	7779
6	3437
2	7206
0	997
0	281
9	346
