UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	29
0	0
0	0
0	1165
0	1
0	0
0	6881
0	0
1	45
0	0
0	37
0	35
0	22
0	14
0	35
0	0
0	0
0	0
0	5
0	15
0	15
0	15
0	7
0	5
0	4
0	5
0	0
0	3
0	0
0	0
0	0
0	0
6	1535
0	1535
7	921
2	0
0	61
0	106
0	535
3	520
1	153
0	101
0	49
1	5
0	0
0	0
0	0
0	0
0	0
3	36
4	0
0	0
0	107
4167	1146
1	731
0	687
1120	249
1	220
4	59
0	0
0	0
1	11797
0	0
0	0
0	0
1	1534
6	1517
0	1256
0	847
3	102
0	167
2	158
2	121
1	54
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	832
0	9533
0	0
0	0
0	0
0	20871
0	0
0	0
0	0
1	48
0	0
0	0
0	1894
0	0
2	204
0	82
0	190
3	89
0	0
0	0
0	0
0	275
0	0
0	0
0	0
0	3131
1	11481
3	10104
3	6505
1	9760
1	7172
117	67
0	67
0	0
0	0
0	221
0	220
0	216
0	217
0	216
0	372
0	377
0	370
0	235
0	364
0	358
0	223
0	30
0	34
9	36
0	31
0	33
0	0
0	0
0	0
2	117
0	92
658	180
0	167
1	152
0	14
0	0
217	979
0	978
0	847
0	791
0	827
0	591
2	280
0	10
0	11
0	9
0	8
2	12
0	44
2	686
0	189
23	686
1	81
0	111
147	211
0	206
0	8
0	739
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	25
0	496
0	1507
0	0
4	59
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	176
0	0
0	5
0	193
0	193
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	485
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2162
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	534
0	0
0	0
0	0
0	0
0	0
0	0
4	7
0	0
0	1367
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	22
0	12
30	1761
0	1761
0	403
0	440
1	215
0	2
0	0
0	0
0	0
4	27
0	27
0	5
0	5
0	0
0	0
0	0
6	0
347	25
0	25
1	0
0	0
3	68
4	68
0	6
0	10
0	10
0	11
0	2
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	1
2	0
0	0
0	1533
1	1
0	315
0	0
0	10
0	10
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	74
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
271	249
0	202
0	75
0	0
0	1499
0	0
0	0
1	0
0	0
3	841
461	999
0	258
0	903
0	527
0	523
1	501
179	63
0	63
0	0
0	0
0	35
0	101
0	104
0	103
0	59
3	105
0	7
0	52
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1046
0	15194
0	2154
0	3871
0	49484
0	55382
0	32118
0	39275
0	3307
0	546
0	385
156	3303
0	505
0	529
0	0
0	0
0	0
0	306
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	404
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	3
0	0
3	17
0	0
0	0
0	0
2	4
0	0
2	0
1	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	158
0	2
0	93
0	0
1	38
0	1
0	0
0	0
0	0
0	0
0	0
3	6084
0	0
0	510
0	0
0	0
0	0
0	178
0	0
0	2318
0	2318
0	984
0	41
1	44
5	349
6	318
3	315
1	55
3	24
22	280
2	185
1	6
0	0
0	0
1	0
7	3697
3	2719
0	228
0	3781
0	3781
5	3618
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	393
0	0
0	0
0	0
1	2
0	0
0	0
0	32
0	0
0	0
24	913
0	0
0	2
0	1
0	2
0	0
0	8
0	0
0	0
0	0
7	47
0	610
0	53
0	0
0	0
0	0
0	0
0	0
0	41
0	0
261	68
1	101
0	1
0	90
0	0
1	17
0	0
0	0
0	0
0	12
0	20
0	122
0	119
0	17
0	16
0	112
0	75
0	17
0	64
52	18
0	17
0	11
0	1
0	0
0	393
0	414
0	46
0	52
0	82
0	54
0	39
420	65
0	14
0	455
0	15
0	10
0	15
0	0
0	3
0	0
0	0
0	188
0	31
0	6
0	6
0	17
0	203
0	204
0	202
0	3
0	2
0	4
0	23
0	25
0	198
0	4
0	1
9	54
0	100
0	7
0	11
0	9
0	3
0	0
0	0
0	81
0	0
0	0
2	173
0	0
0	0
0	797
0	1
0	0
19	0
118	8
0	0
43	1736
27	1460
0	2
1063	1098
2	42
0	552
3	848
0	731
0	146
0	794
0	50
0	0
340	184
0	9
0	8
0	18
0	178
1	3
4	35
3	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	134
0	82
0	29
2	141
3	80
0	30
1	80
0	0
0	0
0	3
0	0
2	5820
0	5827
7	632
0	510
0	500
0	255
0	189
0	120
0	0
15	1347
5475	1770
5	353
0	429
0	2
0	227
0	258
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1058	813
6	813
1	0
2	10
589	4596
1	2330
31	4567
0	318
0	434
0	1217
0	69
0	1557
0	565
0	318
0	42
0	0
1233	214
20	210
0	79
0	11
0	15
0	68
2	126
0	180
0	170
0	184
0	267
8	247
4	23
0	240
0	5
0	24
0	19
0	0
0	1234
0	1249
0	623
1	627
0	136
2	94
0	25
6	29
0	4
0	0
0	0
0	0
0	0
4	219
57	813
6	750
0	802
1	758
7	100
1	191
8	46
178	75
0	59
1	0
0	5
0	594
0	583
0	56
0	22
0	143
0	0
0	29
0	23
0	9
1	1
0	40
0	4
6	107
0	110
0	60
0	26
0	42
0	15
0	422
0	417
0	414
2	422
0	97
0	39
0	13
0	21
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1081
0	0
0	2483
16	2743
0	1593
21	1020
3	649
0	2024
2104	938
5	128
8	543
1	648
0	571
1	188
0	155
0	4
4	5
0	0
0	1
0	2
0	2
0	0
0	0
0	2
0	0
0	0
0	2778
5	2778
0	897
0	145
3	194
0	218
0	190
0	99
0	0
0	2
1	0
0	3412
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	22
381	751
1	22
5	634
0	653
0	725
0	584
0	235
0	597
0	401
0	407
0	401
0	100
0	0
0	0
0	0
4905	68
3	68
13	1021
12	1119
4	729
2	618
5	1089
0	223
5	665
0	596
0	596
0	171
0	126
0	18
0	21
1	15
0	4
0	260
0	196
1	25
15	25
0	0
0	0
0	0
0	0
0	123
0	123
0	118
0	123
4	115
50	219
0	218
0	141
4	32
0	0
0	10
24	20
0	16
0	20
0	110
0	181
2	28
0	110
1	44
3	780
1	733
0	25
6	46
0	548
0	733
1	245
0	0
0	18
0	0
0	0
0	0
0	0
152	1167
24	1088
0	1158
40	1081
0	418
1	858
0	579
3	3
354	5532
5	5532
2	235
0	670
0	766
88	316
3	281
1	30
0	23
0	26
1	30
0	8
0	10
0	31
0	23
2	9
0	0
1	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	5
0	0
0	0
0	2
1	2
0	0
0	2
0	0
0	0
0	9
0	9
0	0
0	1082
0	0
0	0
29	970
0	40
0	411
0	818
5	0
0	0
0	5
0	0
5	3
89	9
0	6
0	81
0	1860
153	8204
5	6717
12	7983
11	8193
0	5519
0	7191
24	527
0	52
0	457
1	417
0	45
0	0
0	0
0	0
0	665
0	665
0	462
0	222
32	1093
0	0
1796	2797
1	1325
4	307
0	511
0	0
2	538
118	6
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3490
0	3458
1	37
0	713
0	2716
0	2627
0	2583
0	2905
0	2815
0	187
0	90
0	44
0	264
0	228
0	361
2	40
2	188
0	277
0	0
0	1
0	3
0	3
0	0
0	0
0	0
1	75
0	76
0	1
6	666
0	46
1	171
188	165
0	44
2	0
0	162
0	57
1	655
17	162
0	655
0	0
0	0
0	0
0	0
0	0
1	0
24	6
0	4
0	4
0	2
0	0
0	0
6	2
0	0
0	0
0	2
0	1
1	1
0	1
0	0
0	0
2	0
0	142
0	142
0	13
0	0
0	0
0	0
0	0
0	0
0	0
1	1488
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	585
1	340
5	397
4	104
0	305
0	412
4	181
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1565
1	1563
8	128
0	192
0	22
0	172
1	173
0	71
0	0
2	0
500	0
0	2
0	2
0	0
0	4958
0	0
0	152
0	95
0	39
0	13
487	308
0	1
0	132
0	93
0	1
5	0
0	0
1	0
0	0
0	0
2	0
33	946
0	856
1	361
0	320
0	127
1	110
0	75
1	48
1	510
0	1692
0	0
0	0
0	0
0	74
0	2563
4	473
0	534
0	2584
0	1778
0	1670
0	369
1	821
2	207
0	0
0	0
0	0
0	9
0	0
0	0
0	134
0	125
0	125
0	131
0	105
0	112
1	104
0	27
0	25
0	29
0	35
0	29
0	28
0	60
0	74
1	399
0	393
0	345
0	249
0	135
1	40
2	15
0	354
6	12
4	358
1	9
6	4
6	279
2	279
0	29
0	20
2	58
0	60
0	0
0	0
1	6
0	0
2	0
0	730
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	100
0	0
3	114
0	43
0	1
0	0
1	377
0	1
40	17
0	0
0	1
0	1
0	8
0	7
0	0
18	13
0	6
0	7
0	2
0	0
0	64
1	29
0	67
0	0
0	0
0	0
0	0
1	859
0	844
0	111
0	116
0	570
3	43
9	430
0	141
0	125
4	8
0	8566
0	399
0	0
3174	837
26	837
0	218
3	214
0	259
0	212
0	309
5	243
0	3
1	1253
0	65
0	0
0	0
0	0
0	0
0	142
0	0
0	0
0	0
0	0
1	26
0	0
0	0
0	0
0	15123
0	0
0	0
0	0
0	0
0	0
1140	1111
0	938
0	218
0	170
4	0
3	0
0	222
0	67
1	1
0	1162
0	0
0	0
0	0
0	0
1	17269
0	4
0	0
0	0
0	26
0	0
0	0
0	0
0	0
0	204
0	0
0	0
0	181
0	0
0	0
0	35
0	0
0	0
0	0
14	199
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
2	20
0	0
0	0
0	8
0	0
29	2857
0	2764
0	3014
243	2920
0	2836
0	1683
0	1361
6	1359
1	498
10	372
2	9
0	0
0	0
0	0
0	0
3	131
0	130
0	127
0	131
0	8
0	8
0	4
0	17
0	17
0	1
0	26
0	7
0	22
0	2
0	8
0	0
0	0
1	32
0	0
0	2463
0	9
0	9
0	4
0	1
0	1169
0	3454
4	0
0	1380
0	2164
0	1357
0	2152
0	295
0	1350
1	48
0	419
0	2073
1	110
0	1143
0	456
0	0
814	1951
1	1643
0	408
0	64
0	62
0	292
0	2657
2	1740
6	1828
0	296
0	429
0	680
1	97
5	330
24	274
0	420
2	203
0	0
0	0
4	1386
14	1409
0	573
0	202
0	115
0	2558
1	582
1	0
0	0
0	2374
1	79
0	75
0	52
1	34
0	38
3	65
0	36
0	22
4	36
47	670
0	611
0	129
0	356
0	75
4	258
0	0
0	0
146	90
0	76
2	41
0	15
0	21
0	15
3	6
0	239
0	75
32	240
0	11
0	59
0	35
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
35	95
0	95
3	21
0	16
0	9
0	9
0	5
0	1
0	0
1	53
611	102
0	114
2	70
0	64
0	7
8	29
0	66
0	70
0	37
0	1560
0	0
0	0
4	1888
1	701
4	597
1	258
0	18
0	170
0	0
0	0
0	42
0	0
0	0
0	1
773	278
4	42
0	238
0	4
0	12
0	12
0	0
0	1
0	6
0	1
0	0
0	0
6	10
0	1
0	0
0	1
0	1
0	1
0	1
484	276
1	32
0	95
0	0
4055	515
0	515
3	38
0	14
0	0
0	14
14	573
17	1075
0	1077
21	84
0	395
0	173
0	40
0	8
2	43
0	197
0	86
0	87
0	140
0	93
0	65
0	0
0	0
0	0
0	0
0	0
3361	3940
0	1843
16	468
110	2174
0	537
0	526
1	417
0	303
9	0
1	180
235	196
0	1
0	16
2	456
2030	6098
8	1759
1	1082
486	1885
5	546
0	1260
0	256
0	1071
0	1535
2	1493
0	497
0	748
0	535
1	153
5	0
0	1119
18	140
0	56
0	27
0	15
0	1
0	0
0	0
273	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2831
0	434
0	3
5	38
0	0
21	39
0	1911
0	0
0	0
0	0
0	0
0	0
0	0
0	945
0	0
0	0
1	91
0	92
0	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	393
7	0
182	49
2	15
0	15
1	152
4	134
0	151
0	48
0	74
3	83
0	31
0	56
0	56
0	58
213	100
13	119
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	0
1	201
0	252
2	249
0	156
0	54
2	56
0	37
1	61
2	12
0	38
9	35
139	32
1	21
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
3	0
9	23
3874	5687
0	2357
0	4913
0	4321
0	1123
0	202
5	274
31	492
13	1024
0	990
0	818
9	136
0	364
0	362
22	603
0	184
0	72
7	375
0	392
0	346
0	95
6	252
0	153
0	153
0	153
1	28
11	417
0	236
0	105
0	68
0	396
0	111
1	61
0	104
545	670
0	631
1	107
0	110
0	59
1	0
1	1
1	0
1	1
224	251
0	253
0	216
0	126
0	11
0	5
0	5
0	0
0	2
610	213
0	3
0	0
0	1010
0	1
0	0
0	0
0	0
0	0
0	0
13	190
0	116
0	0
0	29
0	607
0	180
0	10
0	13
0	32
0	533
1149	1918
35	278
28	26
0	988
34	43
0	180
0	14
46	2339
0	2156
6	2288
0	2108
37	19
0	0
818	742
2	638
3	159
0	8
1	82
0	77
0	54
5	73
8	139
1	370
0	436
2	447
0	88
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	300
2	300
0	262
0	153
0	109
0	107
0	74
0	111
0	111
0	1
0	1
0	62
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
133	904
0	843
13	481
0	63
0	22
35	110
2	87
0	0
0	24
0	0
0	0
2359	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	116
758	938
0	763
0	230
0	0
5	5
0	0
0	157
0	1400
1	183
0	158
1	131
41	1706
0	213
0	328
0	255
0	523
1	419
0	534
0	248
0	528
0	454
0	0
0	0
0	0
0	0
2217	68
0	35
2	42
0	0
0	0
1157	51
0	51
0	0
1	3
0	0
0	0
0	14
0	14
0	0
0	11
0	0
40	977
0	641
21	641
2	59
0	34
0	188
0	182
0	56
1	73
0	6
0	9
2	2
48	79
0	66
0	70
0	68
5	17
1	14
0	4859
581	519
3	26
0	61
0	0
0	267
0	220
0	335
1	19
0	62
0	21
0	0
0	320
0	946
0	873
0	0
0	949
0	255
0	704
0	661
0	109
0	71
0	296
0	40
0	303
0	139
0	180
0	195
1503	528
0	199
0	518
0	502
2	81
4	73
18	148
0	129
0	347
0	0
0	7
0	0
0	0
0	0
1	26718
0	91
4216	290
2	290
0	0
5	0
15	18
0	0
0	25
1	0
0	0
0	0
0	0
0	4846
0	144
0	1
1	1
0	8
0	1950
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	5
0	0
0	1
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3170
0	0
0	6333
0	1803
12	9320
3	9329
3	5767
1515	5768
49	9178
5	9180
0	0
1	0
0	0
0	121
0	787
0	784
0	786
0	15
0	76
0	73
0	0
0	0
0	10
1	364
0	3
1	3
3	0
0	2
26	23
2	219
1	2798
0	392
1	265
0	2737
0	429
2	143
6	1551
2	1336
0	366
1	285
0	155
4	72
0	0
22	6413
0	3389
0	5607
0	992
0	5522
0	5805
4	730
0	2010
1	2240
0	6
1	0
0	0
0	4
0	0
0	0
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1612
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
16	494
8	267
0	500
0	120
0	57
0	53
0	0
0	0
0	0
0	0
444	77
2	77
0	23
0	0
0	0
0	3109
0	0
0	0
0	0
0	385
3	297
0	98
0	273
0	1098
418	1118
0	217
0	319
0	338
1	0
3	2
4	400
6	398
0	77
0	45
0	0
0	0
30	0
0	0
0	12
0	389
0	181
1	58
0	375
207	93
0	93
0	0
1	506
584	474
0	252
0	136
0	37
1	0
0	68
0	7814
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	3
3	3
3	3
0	3
80	9518
0	9522
0	3109
1	2924
0	2187
2	1315
1	234
0	192
0	610
0	330
3	54
4	192
799	1618
39	190
5	351
0	22
0	1653
3	96
0	0
0	0
0	0
0	0
0	0
0	46
0	0
0	3
0	0
1	604
0	0
0	0
0	5
0	18
0	31
0	8
0	87
0	91
0	0
0	0
0	93
0	90
0	39
0	21
0	10
0	16
0	40
0	89
0	88
0	18
0	11
0	42
0	9
0	9
0	8
0	8
0	13
0	13
0	10
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	65
16	1215
0	1206
0	1215
0	506
1	119
1	146
0	69
0	29
6	29
9	2
1	0
0	0
0	0
0	0
3	0
0	0
0	0
2076	879
0	879
0	3854
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5108
0	0
0	399
19	399
0	354
0	78
0	111
1	32
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	580
0	0
0	0
0	0
0	0
133	26
0	26
1	19
0	17
0	14
0	9
0	6
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	232
0	0
0	0
0	0
0	0
0	0
0	0
0	0
118	0
0	0
0	1072
0	9
0	0
0	0
1	4
0	0
0	10
2024	1400
0	61
0	57
0	1400
0	174
0	403
6	17899
0	17338
0	17384
0	17926
0	17972
3	17811
1	17945
16	8734
0	1126
0	2837
0	1465
4	859
9	3970
0	626
0	2560
8	2069
0	1077
0	0
0	0
0	0
0	0
0	294
2	1238
0	0
0	0
0	0
0	0
0	0
2	63
0	0
16	0
0	0
0	3022
0	3266
2	0
41	0
2	17
0	33
0	33
0	30
0	53
0	30
0	81
0	57
0	0
0	0
26	0
2	1
0	2488
0	95
0	178
0	339
0	410
0	579
0	670
0	652
4	551
0	82
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
120	7060
21	6477
4	4629
3	1469
0	1
0	1
0	1
59	131
0	131
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	77
0	78
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2255
0	2250
0	2262
0	687
0	1171
0	1146
0	1046
0	1052
0	63
1	75
0	75
0	45
0	123
0	131
0	108
0	92
0	71
4	50
1	48
0	33
0	22
0	1
0	2
1	1
0	1
0	31
11	148
0	1
0	1
0	0
0	0
0	137
2599	14719
808	14690
5	14316
0	0
118	4138
9	3459
6	4138
0	1255
4	1670
2	364
2	0
140	299
0	192
1	111
0	120
0	293
0	293
0	77
1	0
0	0
3	2197
19	2093
1	2138
16	2189
1	377
0	217
0	213
3	201
0	2
1	2
0	1
3	4
0	0
0	4
0	0
3	4246
0	5757
0	5793
3	5076
8	2233
1	658
2	379
1	1206
23	517
0	907
1	994
62	3059
6	2988
1	320
0	0
2	1
0	1
0	0
0	0
148	298
0	300
0	123
2	169
0	8
0	6
0	4
3	68
1235	462
0	342
0	167
0	1
0	1
0	1
0	0
0	1
0	1
1	7
0	1
0	1
0	0
0	0
12	495
20	495
0	471
1	472
0	435
0	86
0	83
0	30
0	0
2	224
5	230
6	230
0	28
0	433
0	440
7	431
0	97
3	159
0	83
3	34
0	71
6	30
2	19
0	25
0	25
0	20
0	7
0	20
0	6
0	2
0	10
0	11
6	434
0	18
0	10
0	15
0	202
0	49
0	24
0	8
1	259
0	146
0	35
334	395
7	152
3	243
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	4
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	0
2	1
0	1
0	0
129	0
0	0
0	0
5	2574
16	2505
2	1809
0	2573
0	323
8	205
1	646
0	393
3	3046
0	3228
11	3059
2	205
0	3019
1	169
1	77
0	52
0	173
0	299
0	308
0	309
0	110
0	75
0	144
2	146
0	192
9	340
0	336
0	28
0	249
0	79
1	71
0	699
0	751
1	741
0	739
0	735
10	752
0	748
0	134
1	100
1	27
0	24
11	111
0	124
6	437
2	439
2	434
0	437
0	152
5	60
1	4
5	322
1	141
0	300
0	180
0	230
0	227
0	41
0	58
7	12
0	63
13	47
0	1
24	792
6	154
0	322
0	768
7	273
0	708
0	382
1	428
0	297
0	236
0	173
1	69
0	113
0	233
0	203
12	193
0	145
0	145
0	112
0	83
2	48
0	32
0	26
0	21
0	0
0	0
0	0
0	0
51	191
0	53
0	61
0	187
0	187
0	79
0	179
0	7
0	2
0	0
1	14
0	40
192	32
6	4
0	24
0	24
0	16
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	675
0	675
8	650
0	668
2	666
0	202
3	438
0	269
0	383
0	318
0	105
0	98
0	99
0	75
0	1
0	0
0	1
0	0
0	0
1	1201
0	0
0	1542
0	0
0	0
0	0
0	0
0	0
0	0
0	1201
84	738
0	1265
0	1542
0	1002
0	46
0	0
0	970
0	1038
0	260
0	385
0	513
0	414
0	378
0	484
9	212
1	463
1	251
5	341
14	279
0	0
0	0
0	0
0	116
0	118
0	109
0	99
0	8
0	1
2	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1211
6	1211
2	1197
0	131
0	142
4	934
3	123
0	129
4	17
0	0
2	22
0	1
0	1
0	21
0	1
0	1
0	23
0	1
0	2
0	3
0	12
0	3
0	0
0	0
0	1895
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	68
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
1	2
0	0
0	0
7	1445
1	1556
4	1467
0	807
0	278
0	363
0	152
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	695
0	602
1	684
0	74
0	77
0	185
0	106
137	198
0	189
0	983
0	0
0	0
0	0
0	0
0	814
0	1
0	1
0	455
0	0
151	176
1	69
0	20
1	4
229	116
0	99
0	34
9	11
0	32
0	34
0	7
0	5
0	0
443	260
1	260
32	57
0	39
0	32
0	15
32	2
1	0
1	3725
0	571
0	0
13	2
0	1
0	1
0	1
0	0
0	0
0	0
4	3
282	2728
0	2599
0	538
0	552
4	465
0	414
1	0
0	0
0	0
0	30
0	0
0	0
0	0
21	2431
0	2026
4	2290
19	571
1	2210
13	86
3	0
0	466
0	455
0	327
0	31
0	0
0	0
1	0
0	189
0	0
0	44
0	43
1	37
0	44
149	42
0	0
0	22
0	125
0	1917
0	0
0	0
6	0
0	0
2	1418
2	0
0	1418
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	8
3	8
1	8
0	2131
0	598
0	2147
0	2095
4	1073
0	2121
16	2086
0	1989
0	985
0	692
0	781
1	734
0	220
30	0
0	487
5	220
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	0
320	1330
5	1255
0	1204
0	1194
0	979
0	1107
0	774
0	285
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	74
0	0
0	0
0	0
0	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	93
0	0
0	0
0	0
0	0
0	0
2	305
0	0
0	4
0	0
0	0
0	0
0	0
0	78
0	0
0	0
0	0
0	0
0	0
998	1700
0	1628
0	669
9	121
10	91
3	91
0	166
1	57
0	3
